,author,creation_date,expiry,last_reply,parent_category,price,replies,saving,source,thread_category,title,url,views,votes
3,bebepinotte2,"Jun 25th, 2020 10:12 pm",,"Jun 26th, 2020 3:02 pm",Apparel,59.88,4,,Amazon.ca,Men's Shoes,Skechers Vassell Oxford (color: desert),http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FSkechers-Mens-DIAMETER-VASSELL-Oxfords%2Fdp%2FB0050I7QM2%2Fref%3Dsr_1_1%3Fdchild%3D1%26keywords%3DSkechers%2BMen%2527s%2BDiameter%2B-%2BVassell%2BOxfords%26qid%3D1593137829%26sr%3D8-1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,2013,0
4,yjzeng,"Jun 26th, 2020 8:46 am",,"Jun 26th, 2020 2:38 pm",Home & Garden,188,4,,Home Depot,Home Improvement & Tools,Milwaukee Tool 1-inch SDS-plus Rotary Hammer Kit (Markham location),https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/product/milwaukee-tool-1-inch-sds-plus-rotary-hammer-kit/1000730931,1643,2
5,n40ca4s,"Jun 26th, 2020 1:26 pm",,"Jun 26th, 2020 2:27 pm",Sports & Fitness,9.99,2,66%,Canadian Tire,Other,"Rapala Fish Pro Fillet Knife, 6-inch, 9.99",https://www.canadiantire.ca/en/pdp/rapala-fish-pro-fillet-knife-6-in-0777428p.html#srp,1111,4
6,frankw,"Jun 22nd, 2020 5:18 pm",,"Jun 26th, 2020 2:23 pm",,$4,20,,Dollarama,Home & Garden,Orbit PVC Poly Pipe Cutter Combo,,7565,21
7,CelicaGT-S,"Jun 26th, 2020 2:22 pm",,"Jun 26th, 2020 2:22 pm",Entertainment,12.99,0,47% Off,,"Books, Music, Movies, Magazines",Google Play Store - Pixar Favorites - $12.99,https://play.google.com/store/movies/collection/cluster?clp=6gIcIhoKFHByb21vdGlvbl9waXhhcl9zYWxlED8YBA%3D%3D:S:ANO1ljKjhM4&amp;gsr=Ch_qAhwiGgoUcHJvbW90aW9uX3BpeGFyX3NhbGUQPxgE:S:ANO1ljL-tmw,742,-1
8,RedSwagDeals,"Jun 10th, 2020 12:58 pm",,"Jun 26th, 2020 2:21 pm",Computers & Electronics,,25,,Microsoft Store,Video Games,SONIC MANIA FREE W/ Microsoft Store Movie Purchase,http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=36509&amp;murl=https%3A%2F%2Fwww.microsoft.com%2Fen-ca%2Fstore%2Fmovies-and-tv%2Fcollection%2Ftop-deals-gamer-flicks-up-to-45-off%2Ffs_gamerflicksale&amp;u1=rfdcb,6777,13
9,Gee,"Jun 26th, 2020 12:35 am",,"Jun 26th, 2020 2:15 pm",Automotive,31.97$,10,16%,Amazon.ca,Auto Parts & Accessories,31.97$ - Garant 63” Extra-Large Pivoting Head & Telescoping Snow Brush,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fgp%2Fproduct%2FB07HYRK3BC%2F&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,2316,0
10,sabrederek,"Jun 21st, 2020 8:36 pm",,"Jun 26th, 2020 2:05 pm",Home & Garden,2.93,15,,Canadian Tire,Home Improvement & Tools,16' tape measure YMMV In-store clearance $2.93,https://www.canadiantire.ca/en/pdp/certifiedtape-measure-16-ft-0577110p.html#srp,5076,2
11,MarleauP,"Jun 24th, 2020 5:40 pm",,"Jun 26th, 2020 2:00 pm",,$13.88,8,,Amazon.ca,Apparel,"Cambivo Knee Brace [2 pack] Support for Running, Sports And Arthritis $13.88",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB07J687ZFQ&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,3036,8
12,SaadA79344,"Jun 21st, 2020 5:03 am",,"Jun 26th, 2020 1:55 pm",Computers & Electronics,,13,,Best Buy Mobile,Cell Phones,Bestbuy Gift Cards With Activation,,5432,-15
13,harold_callahan,"Jun 26th, 2020 1:04 pm",,"Jun 26th, 2020 1:04 pm",Computers & Electronics,199.97,0,13% Off,Amazon.ca,Peripherals & Accessories,Sennheiser Momentum 2 Wireless Headphone with Active Noise Cancellation | 13% Off | $199.97,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB00SNI44CQ&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,1175,1
14,9394,"Jun 26th, 2020 8:44 am","June 28, 2020","Jun 26th, 2020 12:54 pm",,,14,,Staples,Computers & Electronics,First Responders and Healthcare Workers - 10% off tech and 15% off everything else (June 27-28),,3159,9
15,Triggers,"Jun 25th, 2020 10:06 pm",,"Jun 26th, 2020 12:32 pm",,,8,,Amazon.ca,Computers & Electronics,MSI GL65 gaming laptop RTX 2070 1899$,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB085T8FHTX%2Fref%3Dcm_sw_r_cp_apa_i_Jwv9EbZJG3NAX&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,2616,0
16,GurmanB62972,"Jun 11th, 2020 4:32 am","December 1, 2020","Jun 26th, 2020 12:26 pm",Restaurants,,25,40% off,Domino's Pizza,Fast Food,Domino’s Pizza 40% discount code (YMMV),,12433,8
17,TorontoBORN,"Apr 4th, 2020 9:59 am",,"Jun 26th, 2020 12:04 pm",Home & Garden,1399.99,174,,Costco,Appliances,"COSTCO.CA - Bosch Benchmark 800 series dishwashers - $1399.99 delivered, + 25% OFF in Ontario","https://www.costco.ca/bosch-800+-series,-24-in.-stainless-steel-pocket-handle-dishwasher-with-myway-third-rack.product.100650964.html",51604,30
18,bphills,"Jun 20th, 2020 7:37 am","June 25, 2020","Jun 26th, 2020 11:29 am",Beauty & Wellness,$0.32,81,,Real Canadian Superstore,Beauty Supplies & Personal Care,Any six Axe products for $0.32 each,,22702,51
19,Freebush,"Jun 26th, 2020 12:12 am","July 2, 2020","Jun 26th, 2020 11:19 am",,$179.99,13,$70.00,Memory Express,Computers & Electronics,Asus RT-AC86U AC2900 Wireless Dual Band Gigabit Router $179.99,https://www.memoryexpress.com/Products/MX68383,1878,4
20,Mrrfdxyz,"Jun 25th, 2020 3:15 pm",,"Jun 26th, 2020 10:33 am",,329.99,15,,Costco,Beauty & Wellness,Marcy Half Cage -$329.99,https://www.costco.ca/marcy-half-cage.product.100384873.html,3934,4
21,Seanne,"Jun 15th, 2020 3:36 pm",,"Jun 26th, 2020 10:26 am",,2,34,,Amazon.ca,Groceries,"Pringles Mega Can Original Flavour Potato Chips, 1 Count $2.00",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FPringles-Mega-Original-Flavour-194g%2Fdp%2FB07DPGPXG7%2Fref%3Dpd_bxgy_img_3%2F132-5088911-9241419%3F_encoding%3DUTF8%26pd_rd_i%3DB07DPGPXG7%26pd_rd_r%3D92b1d358-837b-49f0-82d1-d54cc8db8fca%26pd_rd_w%3DQMONa%26pd_rd_wg%3DPA0d0%26pf_rd_p%3D62bc58f5-5a07-4a59-9b91-fe01cc96db2b%26pf_rd_r%3DZV6TRNPBJ4V49RXNSQN1%26psc%3D1%26refRID%3DZV6TRNPBJ4V49RXNSQN1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,12080,23
22,greatgordini,"Jun 26th, 2020 10:20 am",,"Jun 26th, 2020 10:20 am",Beauty & Wellness,$2,0,86%,Atlantic Superstore,Beauty Supplies & Personal Care,Exact Multi-Purpose (Contact Lens) Solution YMMV $2,https://www.loblaws.ca/Home-%26-Lifestyle/Personal-Care/Eye-Care/Contact-Lens-Care/Exact-Multi-Purpose-Solution/p/20035633_EA,493,1
23,stingyshopper,"Jun 24th, 2020 7:13 pm","July 9, 2020","Jun 26th, 2020 9:49 am",Computers & Electronics,$26.39,27,67%,,Video Games,"PS4 Control $26.39 (the GAME, NOT a controller)",https://store.playstation.com/en-ca/product/UP4040-CUSA11461_00-CONTROLPREORDER1,5789,22
24,immad01,"Jun 12th, 2020 10:32 am","July 2, 2020","Jun 26th, 2020 9:43 am",Home & Garden,$14.99,21,,Canadian Tire,Home Improvement & Tools,Mastercraft Metal Sawhorse for $14.99,https://www.canadiantire.ca/en/pdp/mastercraft-metal-sawhorse-0570035p.html,3904,17
25,Someoneintoronto,"Jun 26th, 2020 8:47 am",,"Jun 26th, 2020 8:47 am",Apparel,,0,,,Men's Shoes,Timberlands on Sale in B2/Brown Shoes,https://www.brownsshoes.com/on/demandware.store/Sites-BrownsShoes-Site/default/Search-Show?q=timberland#q=timberland&amp;prefn1=brand&amp;prefv1=TIMBERLAND&amp;prefn2=siteAssignment-text&amp;prefv2=brown&amp;srule=20OFF_SALE_MIXED&amp;pmin=0%2e00&amp;pmax=100%2e00&amp;refinement=true,358,0
26,Furiae,"Jun 12th, 2020 3:36 am",,"Jun 26th, 2020 8:40 am",Home & Garden,99.99,60,,Canadian Tire,Home Improvement & Tools,"DEWALT DWE575 7-1/4-in Circular Saw, 15 Amp $99.99",https://www.canadiantire.ca/en/pdp/dewalt-dwe575-7-1-4-in-circular-saw-15-amp-0548345P.0548345.html,11841,24
27,Trapper,"Jun 25th, 2020 5:52 pm",,"Jun 26th, 2020 8:39 am",,$229.99,11,$70,,Computers & Electronics,NETGEAR Orbi Whole Home Mesh WiFi System (RBK13) (1 Router & 2 Satellites) $229.99,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FNETGEAR-Orbi-Whole-System-RBK13%2Fdp%2FB0817L9K35%2Fref%3Dsr_1_1%3Fdchild%3D1%26keywords%3DOrbi%2Brbk13%26qid%3D1593121493%26sr%3D8-1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,2922,-1
28,CaptSmethwick,"Jun 23rd, 2020 3:45 am","June 28, 2020","Jun 26th, 2020 5:31 am",,$99.70,12,,Amazon.ca,Apparel,"Leather messenger style laptop briefcase, Kenneth Cole Reaction. Cognac colour. $99.70",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fgp%2Fproduct%2FB00QI2RHAU%2Fref%3Dppx_yo_dt_b_asin_title_o00_s00%3Fie%3DUTF8%26psc%3D1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,7220,20
29,gabers,"Jun 26th, 2020 12:55 am",,"Jun 26th, 2020 3:21 am",Kids & Babies,,4,,EB Games,Toys & Games,Magic the Gathering Sale,,2348,1
0,HelloNanaimo,"Jun 26th, 2020 12:00 am",,"Jun 26th, 2020 1:11 am",,$149,4,$91 Off,,Home & Garden,LeCreuset Square Skillet - $149 Reg $240,https://www.lecreuset.ca/en_CA/square-skillet-grill/CA-LS2021.html,2242,3
1,GateGuardian,"Jun 24th, 2020 6:34 pm","June 25, 2020","Jun 26th, 2020 12:30 am",Computers & Electronics,69.99,10,,Best Buy,Computers & Tablets/eReaders,Razer Black Widow Backlit Mechanical Green Gaming Keyboard ($149.99-$80=$69.99),https://bestbuyca.o93x.net/c/341376/644465/10221?u=https://www.bestbuy.ca/en-ca/product/razer-black-widow-backlit-mechanical-green-gaming-keyboard-english/14522250,5301,6
2,givememoney,"Jun 21st, 2020 1:52 pm",,"Jun 26th, 2020 12:17 am",Entertainment,83.92,93,,Amazon.ca,"Books, Music, Movies, Magazines",Board game Mansion of Madness 2nd - $83.92,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FMansions-Madness-2nd-Board-Game%2Fdp%2FB01J4NB6CO%2Fref%3Dpd_rhf_sc_s_bmx_0_10%3F_encoding%3DUTF8%26pd_rd_i%3DB01J4NB6CO%26pd_rd_r%3Dc7afd984-b411-4332-9b07-0fd5a3966f83%26pd_rd_w%3DITm3p%26pd_rd_wg%3DmsgjW%26pf_rd_p%3D942596aa-531c-4037-8384-d24c6911f0c9%26pf_rd_r%3D+&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,13487,36
3,WCDave,"Jun 25th, 2020 6:31 pm",,"Jun 25th, 2020 11:59 pm",Computers & Electronics,369.99,9,,Amazon.ca,Peripherals & Accessories,"Samsung CJG52 27"" Gaming Monitor - $369.99 [WQHD] [144hz] [4ms] [1800r Curved] [VA Panel]",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FSamsung-LC32JG52QQNXZA-Curved-Gaming-Monitor%2Fdp%2FB07H2MXZ37%3Fth%3D1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,2726,0
4,Freebush,"Jun 23rd, 2020 8:12 am",,"Jun 25th, 2020 11:02 pm",,$161.99,12,$5.00,Newegg,Computers & Electronics,G.SKILL Ripjaws V Series 1x32GB 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) F4-3200C16S-32GVK $161.99 + $9.99 shipping,http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=44589&amp;murl=https%3A%2F%2Fwww.newegg.ca%2Fg-skill-32gb-288-pin-ddr4-sdram%2Fp%2FN82E16820232942%3FDescription%3DF4-3200C16S-32GVK%26cm_re%3DF4-3200C16S-32GVK-_-20-232-942-_-Product&amp;u1=rfdcb,3761,-1
5,AnishD984845,"Jun 4th, 2020 6:30 pm",,"Jun 25th, 2020 11:01 pm",Home & Garden,23.99,24,20%,Bed Bath And Beyond,Appliances,Lasko 20-Inch 3-Speed Box Fan $23.99,http://www.anrdoezrs.net/click-749547-13347068?url=https%3A%2F%2Fwww.bedbathandbeyond.ca%2Fstore%2Fproduct%2Flasko-reg-2,10378,16
6,fatestkid,"Jun 5th, 2020 5:36 pm",,"Jun 25th, 2020 9:20 pm",Computers & Electronics,,88,,Costco,Cameras,DJI Osmo Pocket Cam + Expansion Kit - $399.99,,23130,17
7,michelangelo88,"Jun 23rd, 2020 10:33 am",,"Jun 25th, 2020 8:51 pm",,,16,50% off,Reebok,Apparel,End of season sale - 50% off | GETEXTRA,http://reebok-canada.sjv.io/c/341376/356400/5281?u=https://www.reebok.ca/en,7834,15
